Date,Sector,Close,High,Low,Open,Volume
2021-01-04,Tech,13.076017379760742,13.613477268003745,12.925448959611947,13.066794130908479,560640000
2021-01-05,Tech,13.366436958312988,13.40507590033229,13.049595161288442,13.062308392629653,322760000
2021-01-06,Tech,12.578442573547363,13.207140183326443,12.550024433960509,13.18470445961902,580424000
2021-01-07,Tech,13.305858612060547,13.339512676724356,12.849666782088335,12.930434635384632,461480000
2021-01-08,Tech,13.238800048828125,13.382637648539365,13.00472125127349,13.324305523719442,292528000
2021-01-11,Tech,13.58256721496582,13.921097286354001,13.324307660487984,13.380396507064923,518344000
2021-01-12,Tech,13.446208953857422,13.715188573238791,13.30685884579847,13.713193483045751,291476000
2021-01-13,Tech,13.493069648742676,13.586053370453929,13.346739631055168,13.451439035436525,210028000
2021-01-14,Tech,13.162520408630371,13.5608784418514,13.142827216100367,13.536199426324881,283120000
2021-01-15,Tech,12.822744369506836,13.28716288467263,12.811776129686693,13.190190863914939,277780000
2021-01-19,Tech,12.988020896911621,13.056573821043251,12.807288385767938,12.97904584526776,226188000
2021-01-20,Tech,13.327547073364258,13.392111717368742,13.019430270891426,13.07427241809494,258572000
2021-01-21,Tech,13.827862739562988,13.959236264193995,13.21511912323299,13.380145761603893,337780000
2021-01-22,Tech,13.673306465148926,13.802187566902738,13.588300226138271,13.70072801662627,246820000
2021-01-25,Tech,13.614224433898926,13.78897356721507,13.198665682875298,13.742357125035246,251112000
2021-01-26,Tech,13.39684772491455,13.605748262959864,13.34923373913582,13.541681919123254,163980000
2021-01-27,Tech,12.880825996398926,13.194925175530416,12.757179892792237,13.192182640592238,371272000
2021-01-28,Tech,13.01369857788086,13.301623948118564,12.923457357662423,12.959105568570454,228316000
2021-01-29,Tech,12.952619552612305,13.296633658801358,12.874593293619666,13.037625772129568,271552000
2021-02-01,Tech,13.199169158935547,13.232822283122323,12.86587399555567,13.015944163716377,217204000
2021-02-02,Tech,13.518000602722168,13.533206267613787,13.247525202589054,13.360452226804785,220440000
2021-02-03,Tech,13.491825103759766,13.891928064775945,13.477865181936796,13.597022814369032,245408000
2021-02-04,Tech,13.625194549560547,13.634417798850047,13.299627828583862,13.492325175349118,201340000
2021-02-05,Tech,13.552154541015625,13.697987259872164,13.507033932986507,13.68577232541478,169152000
2021-02-08,Tech,14.397480964660645,14.432380774378426,13.688014429574338,13.688014429574338,434624000
2021-02-09,Tech,14.222480773925781,14.541565792790065,14.181846750202897,14.299758642023518,287560000
2021-02-10,Tech,14.722049713134766,14.862397344343986,14.300508522511068,14.421910407437885,485352000
2021-02-11,Tech,15.20715618133545,15.228595310583435,14.882337920318719,14.937430158679899,450828000
2021-02-12,Tech,14.918486595153809,15.247543280777698,14.732768268450995,15.006982807103192,374756000
2021-02-16,Tech,15.286429405212402,15.328559268152981,14.907266344437048,15.021189951874046,321960000
2021-02-17,Tech,14.863393783569336,15.179986376068083,14.737753530677445,15.127635715976565,274756000
2021-02-18,Tech,14.786614418029785,14.830737473228302,14.533339769901213,14.686899869828187,233868000
2021-02-19,Tech,14.883834838867188,15.133618542959208,14.804312733125371,14.981554292445454,271724000
2021-02-22,Tech,14.314718246459961,15.089996135515662,14.284055862734963,14.732520326745572,325884000
2021-02-23,Tech,14.101577758789062,14.19805147445636,13.351228116185384,14.035018027091663,391780000
2021-02-24,Tech,14.45755672454834,14.465285082228274,13.716680430519219,14.082382854481477,448320000
2021-02-25,Tech,13.269463539123535,14.3336633080336,13.178474888234955,14.005354056686674,824436000
2021-02-26,Tech,13.675301551818848,13.814900794289937,13.322811562682315,13.713192095526345,500932000
2021-03-01,Tech,13.802186965942383,13.885199062295472,13.51451173836479,13.835341784593728,353184000
2021-03-02,Tech,13.36793041229248,13.880710314412896,13.357709618961268,13.86026872775047,264116000
2021-03-03,Tech,12.768152236938477,13.41305321076399,12.76216886866683,13.38787589697503,377592000
2021-03-04,Tech,12.334892272949219,12.937914367477056,12.049211189236068,12.764161819483274,573344000
2021-03-05,Tech,12.425881385803223,12.514128448535434,11.645866892554002,12.514128448535434,542840000
2021-03-08,Tech,11.560111999511719,12.435601622284906,11.53343789904695,12.414412591748151,543112000
2021-03-09,Tech,12.488774299621582,12.585031142216502,12.028932816334903,12.09975442063535,521824000
2021-03-10,Tech,12.436903953552246,12.94736663668477,12.426181162680194,12.808217687288016,384376000
2021-03-11,Tech,12.960832595825195,13.01345056221535,12.702483926792517,12.917442013123948,299916000
2021-03-12,Tech,12.823678970336914,12.85634676368248,12.558347920345986,12.61645095024476,243964000
2021-03-15,Tech,13.158086776733398,13.173547877909758,12.735152934451662,12.832407665262366,221988000
2021-03-16,Tech,13.257835388183594,13.478528736507776,13.083773625331858,13.322920791007736,272128000
2021-03-17,Tech,13.307707786560059,13.419425708592238,12.956841785124572,13.006965499615356,243864000
2021-03-18,Tech,12.69051456451416,13.150854487628825,12.685028551725626,13.103474248516884,293896000
2021-03-19,Tech,12.813454627990723,12.889014536593395,12.580791371714232,12.717945495627424,299208000
2021-03-22,Tech,13.153098106384277,13.360824589518188,12.87430079133781,12.880286224197679,297804000
2021-03-23,Tech,13.037888526916504,13.310949633938653,12.988512512674987,13.220926519947097,222048000
2021-03-24,Tech,12.611215591430664,13.126168365857225,12.60498187447751,13.118188104676085,245840000
2021-03-25,Tech,12.503735542297363,12.68278484979762,12.241147965554994,12.468075982521809,295144000
2021-03-26,Tech,12.806970596313477,12.823928054668183,12.342391791953444,12.522936498340556,363968000
2021-03-29,Tech,12.915695190429688,13.029658124517944,12.668069335591795,12.78801675063455,273520000
2021-03-30,Tech,12.839388847351074,12.942629001970921,12.673058121314657,12.809713771579235,200204000
2021-03-31,Tech,13.314690589904785,13.436632836630071,12.949859836344844,12.98277686105414,314776000
2021-04-01,Tech,13.777026176452637,13.835129204542868,13.477280798414757,13.538128259715098,308276000
2021-04-05,Tech,13.952335357666016,13.978768485040936,13.698474787231888,13.83263715402911,255672000
2021-04-06,Tech,13.826650619506836,14.018916004314782,13.738872514596373,13.964553395548302,191744000
2021-04-07,Tech,14.107942581176758,14.207690603431818,13.67702849951117,13.845852528976325,251284000
2021-04-08,Tech,14.281004905700684,14.435116472853124,14.213175078323518,14.21691644922942,244416000
2021-04-09,Tech,14.36379623413086,14.371776494039445,14.139362482793082,14.178263990565366,195172000
2021-04-12,Tech,15.17076301574707,15.313902572730411,14.10370261858076,14.253824546574181,869324000
2021-04-13,Tech,15.6400785446167,15.660527186575505,15.08772073364079,15.1932049428372,676212000
2021-04-14,Tech,15.238593101501465,15.680977681236898,15.189217083345795,15.585717781764965,385500000
2021-04-15,Tech,16.096683502197266,16.173489597224194,15.592204251485212,15.623126457640097,598480000
2021-04-16,Tech,15.872495651245117,16.12510909130004,15.825363694035376,16.012641545241966,335208000
2021-04-19,Tech,15.323128700256348,15.767758276852438,15.194702542617696,15.497439688816309,404420000
2021-04-20,Tech,15.133109092712402,15.458039540390393,14.925382597533766,15.284726432321392,334132000
2021-04-21,Tech,15.321882247924805,15.323877075097695,15.064281282601483,15.080739320235335,216776000
2021-04-22,Tech,14.812915802001953,15.399687065149584,14.746333090501135,15.33634630471237,277788000
2021-04-23,Tech,15.226873397827148,15.2964478790434,14.862791235395903,14.896705203918978,227500000
2021-04-26,Tech,15.4390869140625,15.440084803333924,15.08697469275611,15.146824267123838,197796000
2021-04-27,Tech,15.34307861328125,15.631102358075223,15.315896833735502,15.53933364907408,164572000
2021-04-28,Tech,15.238343238830566,15.493201692864114,15.177247490188085,15.325873065531082,209416000
2021-04-29,Tech,15.286219596862793,15.397688278646893,15.03360621051782,15.361280071833985,173196000
2021-04-30,Tech,14.971765518188477,15.326372008336463,14.959297133568592,15.13635161976732,201912000
2021-05-03,Tech,14.79944896697998,15.20841803404415,14.750323136442555,15.086974247402853,203912000
2021-05-04,Tech,14.315171241760254,14.60070173515506,13.975028897504052,14.600452500628666,405324000
2021-05-05,Tech,14.422147750854492,14.776255689857118,14.351326163053967,14.672017659441423,292024000
2021-05-06,Tech,14.486485481262207,14.534614367129787,14.18225297081156,14.45880523615459,193380000
2021-05-07,Tech,14.775010108947754,14.933111336631207,14.634863276725753,14.771020454684466,229328000
2021-05-10,Tech,14.229887008666992,14.768778689541142,14.21417667136426,14.750075635244501,268904000
2021-05-11,Tech,14.270284652709961,14.318662787797793,13.715433408949558,13.790244673652095,285584000
2021-05-12,Tech,13.72391128540039,14.224399880312989,13.674785449771695,13.974279724476874,303408000
2021-05-13,Tech,13.63089370727539,14.045349728476552,13.425162054864115,13.998467009467184,285404000
2021-05-14,Tech,14.207192420959473,14.291978764788404,13.713935458707894,13.855080192512533,258616000
2021-05-17,Tech,14.129887580871582,14.133628001156678,13.818672627064075,14.121408850962863,216980000
2021-05-18,Tech,13.980513572692871,14.368037075620663,13.96879289213659,14.231132182866967,186256000
2021-05-19,Tech,14.030386924743652,14.04410243148695,13.509200522328285,13.532391695784717,344000000
2021-05-20,Tech,14.575762748718262,14.646833580285021,14.234622566942482,14.266541704450896,321592000
2021-05-21,Tech,14.954059600830078,15.183731096129877,14.832117340430838,15.125627113969413,672992000
2021-05-24,Tech,15.572751998901367,15.705417059399807,15.137847278130703,15.174255494540118,554816000
2021-05-25,Tech,15.608409881591797,15.778730264045185,15.44357551176999,15.726362482639168,435408000
2021-05-26,Tech,15.660529136657715,15.754043443944218,15.547065605147322,15.69469328900032,370440000
2021-05-27,Tech,15.449063301086426,15.71040472046622,15.421133814457916,15.660280994991329,581476000
2021-05-28,Tech,16.203659057617188,16.236577036281336,15.46202947906416,15.46202947906416,644536000
2021-06-01,Tech,16.223609924316406,16.34704949574134,15.86326820041709,16.229096888512235,472804000
2021-06-02,Tech,16.73606300354004,16.87621075424582,16.194678271753585,16.211386490896142,594168000
2021-06-03,Tech,16.927082061767578,17.215606118739935,16.54130520580111,16.658759311986948,580008000
2021-06-04,Tech,17.534055709838867,17.616596077162153,17.052519499034798,17.06947505300827,617120000
2021-06-07,Tech,17.574703216552734,17.76771725198459,17.149526305796652,17.52707469646401,575756000
2021-06-08,Tech,17.41311264038086,17.57719836078649,17.207629259933416,17.483185585690848,323848000
2021-06-09,Tech,17.318574905395508,17.53483058843353,17.216310173340066,17.475716134562592,381656000
2021-06-10,Tech,17.385175704956055,17.45202392117329,17.136746130755657,17.310348253638647,287772000
2021-06-11,Tech,17.784507751464844,17.898247503293362,17.403879495985695,17.439547219530038,416308000
2021-06-14,Tech,17.977567672729492,17.998270294606797,17.622382309836595,17.865076259269316,321376000
2021-06-15,Tech,17.747846603393555,17.97507688775737,17.687485674890738,17.874058585520746,243032000
2021-06-16,Tech,17.769546508789062,17.913717005111053,17.5443124591101,17.75009224553801,307124000
2021-06-17,Tech,18.61461067199707,18.79195408152908,17.715670721948143,17.73387852672111,809656000
2021-06-18,Tech,18.59615135192871,19.330718581922177,18.54152604115206,18.74106970383863,968856000
2021-06-21,Tech,18.385129928588867,18.49413123103555,17.782011843653176,18.393111064126522,672384000
2021-06-22,Tech,18.843582153320312,18.92040773197676,18.343977066903633,18.429282365618864,580144000
2021-06-23,Tech,19.01369285583496,19.108975530104733,18.864534651482277,18.96430647751163,332356000
2021-06-24,Tech,19.16160774230957,19.375617954100715,19.044625261877087,19.18380801912582,320924000
2021-06-25,Tech,18.987504959106445,19.30128697907614,18.851317522351227,19.236435003149623,278364000
2021-06-28,Tech,19.9393253326416,20.03286106908621,19.274847095565143,19.317000214420624,495436000
2021-06-29,Tech,19.98098373413086,20.05281779301835,19.612077743887852,19.837062518712774,367632000
2021-06-30,Tech,19.956785202026367,20.116419372850345,19.81835223637548,19.953542508047825,326568000
2021-07-01,Tech,20.16580581665039,20.40924764246024,19.973246122217304,20.079004759784198,480136000
2021-07-02,Tech,20.440176010131836,20.458385715167392,20.241382131269432,20.39353374130317,342764000
2021-07-06,Tech,20.65119743347168,20.794368868985238,20.303743851889013,20.690107865344423,446708000
2021-07-07,Tech,20.3251953125,20.827295381635448,20.28553700377383,20.805844879909856,418428000
2021-07-08,Tech,19.857263565063477,20.086986749821186,19.655725557948074,19.81111987540912,503300000
2021-07-09,Tech,20.004423141479492,20.03435525988892,19.709100137865747,19.916874216592717,296624000
2021-07-12,Tech,20.46561622619629,20.485818358359275,20.141607595029487,20.193738078118493,321984000
2021-07-13,Tech,20.203720092773438,20.41448760068872,20.068031230618036,20.353875481303678,290708000
2021-07-14,Tech,19.796154022216797,20.37108714983475,19.707607915100564,20.311224805292404,380100000
2021-07-15,Tech,18.922903060913086,19.801640805909646,18.815399378990502,19.766471657258307,550564000
2021-07-16,Tech,18.119495391845703,19.113219490789987,18.031697155658193,18.987009407333584,688224000
2021-07-19,Tech,18.736825942993164,18.998475513326806,17.82466431995801,17.87430188517964,749060000
2021-07-20,Tech,18.56946563720703,18.79494899349786,18.12248949419843,18.687196003066212,434687000
2021-07-21,Tech,19.365636825561523,19.482369991726237,18.699164320803426,18.838843731264284,371017000
2021-07-22,Tech,19.549217224121094,19.841546833620864,19.23194323043398,19.597107853695302,323826000
2021-07-23,Tech,19.5132999420166,19.654975593030052,19.20600332552339,19.611075532676935,195672000
2021-07-26,Tech,19.24990463256836,19.397565194519427,18.87077204812226,19.266865977371694,203943000
2021-07-27,Tech,19.16409683227539,19.577150119068563,18.698163285947036,19.220965756845324,248863000
2021-07-28,Tech,19.45842742919922,19.601100261911586,18.951589008448458,19.274847933928527,202191000
2021-07-29,Tech,19.6170597076416,19.807623128442792,19.283821585563704,19.474385006364894,190781000
2021-07-30,Tech,19.454437255859375,19.585136481217972,19.218976552723575,19.37362109560357,183497000
2021-08-02,Tech,19.704864501953125,19.915382736353678,19.316753560759693,19.654979530232666,217444000
2021-08-03,Tech,19.769710540771484,20.175779873517374,19.176069279723396,19.694881202710075,301811000
2021-08-04,Tech,20.227664947509766,20.271565011875875,19.782683207905936,19.944313619581152,231309000
2021-08-05,Tech,20.589832305908203,20.68561356328151,20.29550646605199,20.45314629356312,211435000
