Date,Sector,Close,High,Low,Open,Volume
2021-01-04,Tech,59.0993537902832,59.98004721371621,58.56166385440064,59.97078181927768,11249900
2021-01-05,Tech,58.36699295043945,59.136445169729086,57.92200994050749,59.03446923354269,11005700
2021-01-06,Tech,58.22739791870117,58.95326174353314,57.61320463231818,57.94821979760752,8685400
2021-01-07,Tech,58.69269943237305,59.3162007045358,58.4879671415222,58.4879671415222,7382800
2021-01-08,Tech,58.98118591308594,59.13008115744128,58.54380457969221,58.7950659701561,7751700
2021-01-11,Tech,58.65546798706055,59.15799070683095,58.478656015263795,58.58102214891431,6284700
2021-01-12,Tech,58.08781051635742,58.646170341487974,57.8644694262593,58.62755799232269,7758200
2021-01-13,Tech,57.75279998779297,58.24601482532406,57.66904618991574,57.99475343169237,8298000
2021-01-14,Tech,57.32472229003906,57.85516181959412,57.24096849327023,57.76210362315882,10258600
2021-01-15,Tech,57.49222946166992,57.69696175225634,56.96178993600749,57.32472186936151,7532600
2021-01-19,Tech,57.0362434387207,57.96683966301071,56.859427884142164,57.79002410843217,8903400
2021-01-20,Tech,57.28750991821289,57.72488776839886,56.90596557446508,57.11069434797693,7025000
2021-01-21,Tech,56.961788177490234,57.557369131781165,56.691914448220125,57.37125274602213,6943600
2021-01-22,Tech,56.1707763671875,56.90594807539238,55.59380782844263,56.710520213125065,9896700
2021-01-25,Tech,56.67330551147461,56.71983460780097,55.621730894774906,56.18939509980698,8524700
2021-01-26,Tech,57.51084518432617,57.73418983715273,56.61747367290562,56.82220597550139,8186500
2021-01-27,Tech,58.20878601074219,58.79506255443127,57.11068231618785,57.138602613467995,14789000
2021-01-28,Tech,56.97109603881836,58.85090064161202,56.924563392507906,58.20878704192982,11166400
2021-01-29,Tech,56.23592758178711,57.23166521287753,56.03119528569433,56.91526236888993,11451800
2021-02-01,Tech,57.240962982177734,57.70626101944121,56.52440712874122,56.691911156209144,10553500
2021-02-02,Tech,58.041282653808594,58.55310984194873,57.51084311610701,57.585292514352766,10528000
2021-02-03,Tech,57.855159759521484,58.39490721946665,57.678347772613165,57.86446770879917,9933500
2021-02-04,Tech,58.953269958496094,58.990494659813706,57.92961552186204,58.14365222952396,9928700
2021-02-05,Tech,59.185916900634766,59.62329825062098,58.88812640062711,59.09285870061092,9170200
2021-02-08,Tech,58.72992706298828,59.43717861678271,58.478665661656066,59.362732766356196,7003400
2021-02-09,Tech,59.25105667114258,59.418564266391655,58.54380514115745,58.70200833664499,5437400
2021-02-10,Tech,58.878814697265625,59.46509122453384,58.56241188651129,59.4092541814799,9577500
2021-02-11,Tech,58.3483772277832,59.53023472199958,57.957525012794406,59.148690456145665,7690800
2021-02-12,Tech,58.70199966430664,58.7392208077966,57.985440290478174,57.994744688865126,6663400
