Date,Close,High,Low,Open,Volume
2021-01-04,319.6621398925781,322.0218652962535,311.32074603000297,321.4456737263872,4203800
2021-01-05,315.3633728027344,321.36332358259926,315.070713381234,318.92128516704656,3160500
2021-01-06,328.5980529785156,328.79927204770206,306.5006599145466,308.32991402998573,6561400
2021-01-07,333.86627197265625,335.1650545134179,327.3632878041096,327.93035204296353,3366700
2021-01-08,332.3663330078125,336.1162815369099,328.1316053524656,335.668123219829,2947800
2021-01-11,329.9516906738281,333.1894780734034,328.5248747849714,331.66203870007297,2695100
2021-01-12,326.8602905273437,329.33892221561126,324.90300299819006,327.3816346864575,2372500
2021-01-13,324.7291564941406,326.348036129056,321.2444300867776,325.6437834338621,1974500
2021-01-14,320.6041564941406,328.1772658817922,320.5035609360223,326.38460502714537,2919900
2021-01-15,321.3084716796875,322.909069018082,316.22314751182165,319.31459140850177,3777000
2021-01-19,322.1225280761719,326.4852893962783,321.5463085238135,325.7993190553192,3361300
2021-01-20,320.88775634765625,322.02188497710245,316.30546581706653,321.83897631130304,3036800
2021-01-21,324.6925964355469,330.07976305313724,320.7962763464157,320.86030693759903,3749800
2021-01-22,317.8786315917969,324.34505176875683,317.86950430126353,323.14689252277685,2585100
2021-01-25,318.11651611328125,320.4762701568537,315.1805703221577,317.512858751256,2506300
2021-01-26,313.8177185058594,321.50060915188243,313.3238399251743,320.5859819713756,2467500
2021-01-27,304.5616760253906,309.14396683253574,300.9214779483924,308.265932611979,4770900
2021-01-28,309.2811584472656,316.9914584547402,305.95193020819465,307.9000904611747,2769900
2021-01-29,305.1011962890625,310.07676832425386,302.40306397083964,307.7993565194802,3899200
2021-02-01,305.4854431152344,309.2811398948543,304.33300406858325,306.4275078861974,3020200
2021-02-02,309.8023986816406,315.21700175654024,308.320707693956,308.320707693956,2663700
2021-02-03,309.0433349609375,311.119528232999,306.034204271383,309.1439305345566,2537100
2021-02-04,301.2049865722656,306.66531117303595,300.35439011535124,303.9488677201461,5962200
2021-02-05,296.8056640625,305.0098706781144,295.86359921866494,303.7568080419173,7227900
2021-02-08,296.6501770019531,299.10137115195306,296.16542571175006,299.0922438604291,4758200
2021-02-09,301.4885559082031,302.77818355622554,294.2446965030191,296.24773222098946,4096900
2021-02-10,304.9366455078125,307.0951798079193,301.6165449307096,304.25983043909685,4122700
2021-02-11,304.63482666015625,307.9091790932957,303.19885554732355,306.4000501006136,2776700
2021-02-12,300.2171936035156,304.02204572993406,299.8879412418296,303.3635130943577,2760800
2021-02-16,296.9062194824219,301.68057365482304,294.94893216924675,299.4122885913606,4339000
2021-02-17,298.9550170898437,300.54648731241423,294.7294441194227,295.8452903598019,2620000
2021-02-18,300.3726501464844,301.442748083304,297.4367053532149,298.076927492524,2383500
2021-02-19,296.86962890625,300.7751041853994,296.43975308596566,300.68363590002366,2313800
2021-02-22,299.6683959960937,300.95799547029907,293.0007575215972,294.0525729621945,2688300
2021-02-23,301.3787841796875,305.4305755273965,298.7538088727618,301.81778732318764,3225700
2021-02-24,303.84820556640625,305.1195504010057,298.2049730211868,300.4457922594954,3360500
2021-02-25,300.7934265136719,305.11962298385447,299.4123305845355,302.7415868101553,2780100
2021-02-26,303.8573608398437,309.0615903223107,301.68969947428525,302.32992158015463,5430000
2021-03-01,306.07989501953125,309.97621465385345,305.19270578535645,305.814645395735,4198900
2021-03-02,306.07080078125,308.8421195481341,305.38483051308856,306.4000531121107,2568900
2021-03-03,304.4518737792969,309.29025824601024,304.3695607018012,304.8634670789753,3039700
2021-03-04,305.3116455078125,311.7414723881422,304.2689852118626,305.6409257517242,4991600
2021-03-05,317.4670715332031,318.555480013605,306.4183605503516,306.42751575324365,4563100
2021-03-08,320.2749938964844,323.77800351757844,316.0951412199413,317.38476882070466,3419900
2021-03-09,321.9305114746094,330.4090960856295,321.34513663316494,322.7902633278504,4277600
2021-03-10,319.7536315917969,324.21701619197614,318.74753622500185,323.6956720593364,3012300
2021-03-11,322.95477294921875,325.5797477592303,320.0005179317117,320.8145492931933,2520500
2021-03-12,326.7823486328125,327.51666656589833,323.08330782969784,324.16642327957885,2088700
2021-03-15,324.818115234375,328.5446912958716,322.67944746805813,327.60846742221594,2343400
2021-03-16,325.4789428710937,326.17650981413,323.0098533734078,324.4968085034779,2904200
2021-03-17,323.2576904296875,328.663995647042,322.9364281007314,326.0021597996526,2633100
2021-03-18,332.317138671875,334.4007360224863,323.4045666909996,323.8910400614564,3311600
2021-03-19,335.55731201171875,340.03655426027365,329.5268840939151,332.19790833667315,8572900
2021-03-22,336.73211669921875,338.31086519973337,330.5364511088667,335.02488007088766,3505200
2021-03-23,338.2373962402344,341.0277478678665,337.0625157672356,338.55865852821626,3100100
2021-03-24,340.1650390625,343.10222707778587,335.4930510037008,335.9886841492463,3407800
2021-03-25,340.61480712890625,341.5510311300758,333.54717446854994,340.1650565809968,3021500
2021-03-26,345.5621337890625,346.09448980168594,339.88047635867764,341.1563100501777,2959800
2021-03-29,347.93023681640625,349.25198111462186,344.1944730289308,345.45195925441067,2740400
2021-03-30,342.8819274902344,348.682913428887,341.266455960137,346.54424559487865,3066000
2021-03-31,341.5142517089844,346.039375278359,341.2664071734228,342.1842835004211,3356500
2021-04-01,336.9248962402344,342.0833571167629,335.72248039939365,341.6336066452413,2977700
2021-04-05,339.7794494628906,342.02825765175334,337.448063777942,339.26544096452693,2709400
2021-04-06,334.44659423828125,339.421496277206,332.9321038944326,338.49443221927766,2698600
2021-04-07,335.6123352050781,335.83261657407013,330.94031975058,334.28140324090145,2158900
2021-04-08,334.9239807128906,336.77808122070286,333.2901335974267,333.2901335974267,2426700
2021-04-09,345.3968811035156,345.68142054906804,336.86064171421367,338.09978046720653,2483200
2021-04-12,345.3785705566406,348.6370209483879,343.3133484181441,343.7264040503906,3057300
2021-04-13,343.74468994140625,348.15967290375,343.58863863832903,345.3509735392633,2652300
2021-04-14,344.7819519042969,346.9665024417169,343.8181647788287,344.5157598778684,2805600
2021-04-15,357.98101806640625,360.1380054042201,348.7930654574295,348.7930654574295,4488300
2021-04-16,358.8988952636719,361.5699192105277,353.80466393813015,361.5699192105277,4532400
2021-04-19,357.82501220703125,361.0834909604673,356.5675257404392,357.97187582514454,2965400
2021-04-20,363.9655456542969,365.2046844574525,357.4394575751051,357.8432974404914,3348100
2021-04-21,366.0582580566406,368.5090001903072,362.9650192968079,366.1041406687373,2473300
2021-04-22,363.97467041015625,366.0123568861831,360.89977924879946,365.7186297518424,2718600
2021-04-23,367.4350891113281,368.977114697241,362.1022296181899,363.1302466754651,2263200
2021-04-26,363.35052490234375,367.150546504116,362.7539108665473,366.9761477536173,1642300
2021-04-27,362.1022644042969,363.7819660054296,360.08292498254,362.2491279996398,1758500
2021-04-28,362.1848754882813,364.3877734295319,361.0008069904543,362.7264192480336,1886500
2021-04-29,368.5732421875,369.1331613345799,363.7543912839805,364.1674468516848,1996500
2021-04-30,366.0491333007813,368.85783312152256,365.6361056867708,368.0684727849464,2328100
2021-05-03,372.5660400390625,373.3645880571404,367.63704805600304,368.0684511016891,2568500
2021-05-04,377.5592956542969,378.5965005248151,370.36314764627593,372.1805531017176,3237200
2021-05-05,378.6239929199219,378.85346200654,373.3920865404832,376.7882402269768,2767600
2021-05-06,380.8911437988281,382.6167557901898,378.6790584704432,379.0829262986922,3058700
2021-05-07,383.3511352539063,384.6086216447628,380.065149532063,380.9187680002747,1851000
2021-05-10,386.3249816894531,390.9969688442861,383.8742395651914,384.8379985064236,2489300
2021-05-11,377.8896789550781,387.6099854831443,376.8891691512106,386.4259172285029,3024000
2021-05-12,372.0795593261719,377.10953218419286,371.4462223564285,375.6776472120857,2888100
2021-05-13,375.0075378417969,379.24812185415885,371.1157513042806,372.9147810040847,2637500
2021-05-14,376.1456604003906,378.7065428745564,374.9524325295647,377.23793533336834,2072900
2021-05-17,375.0718383789063,378.63320329809017,375.01676803573247,375.6959876091191,1583900
2021-05-18,376.6781311035156,379.0462399508039,372.90564443756375,376.04479413048256,2694800
2021-05-19,375.8703308105469,376.9901409751744,371.0514804155399,375.8611430842543,2783100
2021-05-20,375.0810241699219,379.84477689804703,374.7872970002684,375.8979195970251,2105800
2021-05-21,377.8254699707031,384.2506048209866,375.8336658421146,377.026921978272,4295400
2021-05-24,377.2012939453125,379.9090123473651,376.2558824335174,378.504662664575,1883600
2021-05-25,379.1287841796875,379.87226172151975,375.31044352573065,378.0273494565172,2285600
2021-05-26,379.2757263183594,381.1940847691432,377.25641490186587,378.2568968875072,1903900
2021-05-27,378.8075866699219,381.0196440574105,376.67810678247525,380.84527331868543,2041800
2021-05-28,378.0916442871094,381.3500941756536,376.3476567859423,378.8075867307703,2367900
2021-06-01,373.3186950683594,379.7530176742435,372.80468651901776,379.7530176742435,2199600
2021-06-02,372.5201721191406,375.53999355808656,371.3269158975812,375.53999355808656,2232900
2021-06-03,374.4568786621094,376.1090731228896,369.7573555948863,370.363157429369,2281200
2021-06-04,372.327392578125,377.2471965869426,371.4186759035819,377.2104736881316,2990900
2021-06-07,367.3800659179688,373.7684784590184,365.9481808313778,373.5390093360215,3353800
2021-06-08,368.7476501464844,369.6747142594744,366.0032087174808,367.8114263173672,3051300
2021-06-09,368.1602478027344,372.4559028439012,367.6370515061988,370.207094348427,1925700
2021-06-10,368.5182189941406,369.7665455728603,365.74624210861344,368.9037394407449,4033600
2021-06-11,365.2138671875,370.2346243825649,362.35925691640057,370.2254646659682,3094300
2021-06-14,366.3794555664063,366.66399493834354,362.6804157198641,364.6721913234249,2674900
2021-06-15,367.4075317382813,368.5273419675787,363.9104252048528,367.1138045935628,2845800
2021-06-16,364.62640380859375,370.0418690243717,364.0940478158877,368.1602335887474,3330800
2021-06-17,364.7181701660156,365.3790422528371,362.2031699407258,363.4790315018051,3532000
2021-06-18,358.7025451660156,361.733426984031,356.749524507488,356.77716053137425,5521400
2021-06-21,366.7172546386719,367.7582581825932,358.56429188814394,358.70247197938227,3839300
2021-06-22,367.2884521484375,369.0940711089119,366.486979430256,369.0572137098122,3964600
2021-06-23,364.4049682617188,367.57402981551047,364.1378013205211,366.4869755223032,2942100
2021-06-24,367.4542846679688,370.4851662866039,365.58417220412144,366.9476148920633,3309100
2021-06-25,373.0553894042969,377.6892160415322,367.59242596464105,368.587378881963,16928900
2021-06-28,369.8402404785156,373.0922098533272,366.5882711037041,373.0553805713032,3193300
2021-06-29,366.7449340820313,371.44325453813656,366.17377089464617,370.31012142790047,2458800
2021-06-30,368.9006042480469,369.7849849934573,365.547283912682,366.2290192560224,2875600
2021-07-01,373.0001831054688,373.294957990372,370.16275344082953,370.3654269883037,2678100
2021-07-02,377.1180114746094,377.5878518975319,372.0696447283582,373.1843349466717,1982400
2021-07-06,377.94720458984375,378.77631337263375,373.7555537821372,376.4824391803242,2615300
2021-07-07,379.2369079589844,379.7159416857572,375.1281935978593,378.0300882069186,2270400
2021-07-08,377.66162109375,378.4722871149709,373.1751673281019,376.4271371335692,2032300
2021-07-09,379.6514587402344,380.7016837763866,378.29726558407793,380.03839115196376,2078900
2021-07-12,383.2719421386719,383.603574390381,377.9932372206357,378.6473084597008,2802600
2021-07-13,385.5750427246094,386.6344610280388,382.96792288409176,383.585164846032,2948900
2021-07-14,382.0742492675781,389.2507013500192,380.7937430328362,387.62931343050656,3538700
2021-07-15,386.9660949707031,388.5137965145368,375.1282065825004,379.4672306360263,3546500
2021-07-16,386.6436462402344,389.0296495728645,384.7458979816335,388.1728767634535,2625400
2021-07-19,376.8416748046875,386.48703934476754,374.7688889704064,384.3773961126356,3611300
2021-07-20,380.4437255859375,384.8288282415951,378.26958890035786,378.6288852788989,3186700
2021-07-21,381.9822387695313,384.3682424464585,378.47229519704496,384.2116195749252,1863700
2021-07-22,383.023193359375,383.9997035947792,381.143887687819,383.2535029076111,1421900
2021-07-23,384.8012390136719,386.3120551665923,383.22590132013937,384.9854698004392,1611700
2021-07-26,380.9688415527344,384.77355970164666,378.53675928375065,383.9996948968188,2232600
2021-07-27,382.406005859375,382.5534073540761,377.2102085985108,379.550161641706,2630600
2021-07-28,376.9429931640625,381.8439583258526,374.7596353242244,381.8439583258526,2446600
2021-07-29,379.6238098144531,380.08442889592345,376.25210287837297,378.8868305296836,1597300
2021-07-30,379.7527465820313,381.1806543007384,377.9379065157642,378.40774691338254,1864200
2021-08-02,382.8389587402344,383.6404314618047,380.2963323568044,380.9964823728696,1806500
2021-08-03,388.6703796386719,388.8914959177247,382.38752855028577,383.0692639159248,2496500
2021-08-04,388.3387756347656,390.2917962057005,386.65289391143006,388.8085880197615,1995400
2021-08-05,378.803955078125,388.9928477882456,375.7638801242982,388.81781027310217,3598600
2021-08-06,382.4243774414063,383.9444147705333,379.5593402812776,379.5593402812776,1944000
2021-08-09,378.5091247558594,383.4469759969248,378.0300910255149,382.2677922565739,1509800
2021-08-10,379.3475036621094,381.070214774034,376.3903366096289,378.1775411494985,1441800
2021-08-11,375.6256103515625,381.32807638584666,375.4137435834942,380.4989677264648,1542600
2021-08-12,373.9858703613281,376.53771829491205,372.4566114997546,374.9439660087877,1939900
2021-08-13,377.4036560058594,377.7537028970831,373.9490128451839,375.01762438926977,1537800
2021-08-16,384.3497619628906,384.5432422170808,375.2479245125043,377.5602412731311,2377500
