Date,Close,High,Low,Open,Volume
2021-01-04,156.79429626464844,160.56493450776503,154.52054790187674,160.12913972536788,3164800
2021-01-05,157.5711669921875,157.89327868876808,154.61527681469366,156.50060313786696,2322600
2021-01-06,155.6763916015625,158.48068060082488,154.3973989684821,154.40686774094254,3619700
2021-01-07,157.10691833496094,158.32905466505392,153.2699558331026,155.54370389398434,3025500
2021-01-08,157.65643310546875,158.08275912077406,155.97953535871886,157.47642525417237,3438100
2021-01-11,176.15911865234375,179.34237528576983,172.44532165603678,175.2685625620191,11396500
2021-01-12,169.39463806152344,174.54848162353426,168.10617717102073,173.17474399041046,7179300
2021-01-13,175.74224853515625,177.75072674959335,169.90627605772283,170.37050606938448,7303900
2021-01-14,176.8696746826172,179.02027145774085,174.87066500533072,175.52437171563,4413200
2021-01-15,180.73504638671875,181.69191277008696,176.9738767127152,176.9738767127152,6624600
2021-01-19,188.0394744873047,189.0247761018708,183.86146199382492,185.68993245095072,7729100
2021-01-20,190.6732482910156,191.1564303506701,188.22896058779176,188.31423736405736,5335800
2021-01-21,191.70591735839844,193.9512451289493,187.5942006329641,192.984895492856,8698800
2021-01-22,195.2965240478516,195.6754772731113,190.010044155486,191.4121884363138,6128800
2021-01-25,201.17990112304688,201.3504257647975,197.1439777945876,197.28609611885432,5959100
2021-01-26,201.53042602539065,202.01359361491416,199.521947665637,201.3693701622161,6601500
2021-01-27,196.6513519287109,200.8672688968285,194.31127840085227,199.96724395291565,7358000
2021-01-28,199.0671844482422,200.69670952062737,196.65133206807928,197.0587061081053,5460400
2021-01-29,197.03028869628903,206.53268588582927,193.7049281782096,200.81041049079545,8401700
2021-02-01,192.454345703125,198.8492794305999,192.4164561602564,198.4419054061672,5383800
2021-02-02,187.1678771972656,195.06917011934613,186.9689317864424,193.62913610148908,5314600
2021-02-03,186.5994873046875,190.0385316775288,186.5331625160934,187.4047668052618,3679000
2021-02-04,191.0142974853516,191.2606301107012,185.3488639444105,186.4573173900638,2924300
2021-02-05,191.1564178466797,192.24591930449128,190.2848137892024,191.01429953296068,2732200
2021-02-08,194.94601440429688,195.57128585353095,191.2890589736608,191.7343370163239,2909300
