Date,Close,High,Low,Open,Volume
2021-01-04,465.2049560546875,469.701021145029,455.690257828978,462.4737729884716,2220400
2021-01-05,471.0223083496094,476.1296768942505,464.3965223682821,465.3825022459218,2046700
2021-01-06,478.4072265625,483.0906303797981,463.6372691497854,464.6922446151836,2112300
2021-01-07,493.3152770996094,498.4029366537521,481.1581589860159,483.0413840796985,2144400
2021-01-08,505.117431640625,511.72350823367015,495.9971186326068,502.7313774120109,2221700
2021-01-11,506.1527404785156,511.37848191536574,501.8243045105282,501.8538827029393,1669600
2021-01-12,491.777099609375,508.46975932375386,488.9867902100576,505.0878560678808,2039000
2021-01-13,494.6758728027344,497.9197544798116,492.7630697545854,492.9898559206055,1410200
2021-01-14,489.9432678222656,500.20732202658337,489.10517890283126,494.96190182160296,1426700
2021-01-15,496.08587646484375,504.3385223344388,490.0319462273423,490.3573063123246,1892600
2021-01-19,500.2664489746094,506.7640223280434,496.0464565225437,502.8497113046039,1758700
2021-01-20,508.6077880859375,512.4728116077122,502.2679158320302,502.51441075371474,1257100
2021-01-21,505.17669677734375,512.7095983968562,504.8316278502001,508.56847037391606,1514200
2021-01-22,507.3851013183594,509.8599198563735,502.8594884476332,504.5356357905483,1936600
2021-01-25,511.5559387207031,514.6814779723243,508.39092176053,511.2601568037322,1509700
2021-01-26,500.7100830078125,510.8952405818674,500.0889410409145,508.97262821365945,1006300
2021-01-27,475.715576171875,493.9759124422316,472.46182456303575,493.2068493510001,2504600
2021-01-28,489.5191650390625,496.2829706851463,482.794776912581,484.44134600241233,1619700
2021-01-29,502.5538635253906,506.4780434614772,483.7512234847408,487.11341786179867,2586400
2021-02-01,508.2430114746094,519.2071629244499,504.82169023356926,509.5938592530099,2083100
2021-02-02,511.2601623535156,518.3591691556129,510.7474335722445,512.6996544248778,1502000
2021-02-03,493.206787109375,512.2855011103592,492.2996725084333,511.5262774525836,1704900
2021-02-04,482.1046142578125,495.997064290704,480.8228527140837,493.2067550453263,2921900
2021-02-05,485.6542053222656,487.4388263436865,480.23131645083487,484.6386473372045,1678600
2021-02-08,488.809326171875,495.1097210720829,486.3246379664011,490.03193142236927,1418800
2021-02-09,482.4398193359375,492.9799439531384,481.4538397091813,488.3458577612103,1452500
2021-02-10,478.0819091796875,487.31066603026215,477.02690353035706,487.31066603026215,1677800
2021-02-11,487.1232604980469,487.5866721622992,477.3127805016516,481.3257251165904,1027100
2021-02-12,500.7100830078125,504.111725179872,486.8176319464945,487.2317566808072,1762800
2021-02-16,493.06878662109375,506.409092692568,491.3334825585158,502.8497199025961,1467300
2021-02-17,491.4714965820313,498.47195937795226,487.162769548532,490.60382951913857,1006500
2021-02-18,481.9468994140625,492.5461819387903,481.48348771869513,490.8700343840575,1465800
2021-02-19,472.1462097167969,483.0314336845065,471.3574380177112,482.2821095972886,1918000
2021-02-22,456.78460693359375,469.5727629626424,455.28592884262736,468.1135023892773,2127200
2021-02-23,452.3772888183594,454.9211329857034,446.6980368072741,454.4182737710568,2055400
2021-02-24,450.2574768066406,466.7233191355298,448.226361106728,464.22879179012,2426700
2021-02-25,445.1402587890625,451.5787050615701,442.2513454738459,451.3322101352265,2147900
2021-02-26,443.7697143554688,449.5179926522911,442.5372397742972,448.3446744438389,2153100
2021-03-01,453.1167907714844,454.1422179991661,447.5755901335269,447.8220850379892,1309000
2021-03-02,455.631103515625,460.7582104280235,451.6576061899164,453.5507006145649,1718700
2021-03-03,444.637451171875,458.4806162688552,444.38111687969945,455.73959357303,2001100
2021-03-04,435.2705993652344,445.5938082514329,432.84509767581534,439.8258208635506,2508900
